id,title,slug,category,detailUrl,location,priceLevel,minPrice,maxPrice,rating,websiteUrl,promoBadge,promoSummary,descriptionSnippet,serviceHighlightsCount,termsHighlightsCount,eventTypesCount,categoryExpectedEventTypes,hasLocation,hasStructuredPrice,hasWebsiteUrl,hasStructuredPromo,hasDescriptionSnippet,hasServiceHighlights,hasTermsHighlights,hasEventTypes,hasNonZeroRating,implicitPromoInTitle,genericServiceHighlights,genericTermsHighlights,comparisonSignalCount,issueFlags
140,PERU WELL SERVED | 10% DE DSCTO. EN TU PRÓXIMO VIAJE POR EL PERÚ,peru-well-served,Viajes,https://sinenvolturas.com/proveedores/peru-well-served,,,,,0.0,https://peruwellserved.com/,,,10% de descuento en tu próxima experiencia Válido desde julio 2024 hasta diciembre 2025.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
157,Brianna's Catering & Events,briannas-catering-events,Wedding planners,https://sinenvolturas.com/proveedores/briannas-catering-events,Perú,$$$,,,0.0,https://goo.su/DJX8XI9,"S/ 1,500 de obsequio","Vale de Obsequio de S/1,500.00 para utilizarlo en algún adicional del presupuesto de los novios","Brianna’s Catering & Events es un servicio especializado en catering y organización de eventos, ofreciendo propuestas integrales para crear celebraciones memorables.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
43,Carla Muñoz Wedding Planner,carla-munoz-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/carla-munoz-wedding-planner,"Lima, Perú",$$$$,,,5.0,,10 off y 15 off,"20% de descuento en Full Wedding y Half Wedding

15% de descuento en Wedding Month y Wedding day","Carla Muñoz es una wedding planner especializada en crear celebraciones inolvidables, cuidando cada detalle para que cada pareja disfrute una experiencia personalizada y sin preocupaciones.",3,1,0,wedding,true,true,false,true,true,true,true,false,true,false,false,true,7,missing_event_types | generic_terms_highlights
2,Champagne Supernovia,champagne-supernovia,Wedding planners,https://sinenvolturas.com/proveedores/champagne-supernovia,"Lima, Perú",$$$,,,0.0,https://goo.su/XG3AH,Hasta 10% Off,Hasta 10% de descuento en el catálogo de servicios,"Champagne Supernovia es una empresa de wedding planning especializada en crear experiencias únicas y memorables, acompañando a cada novia y pareja en cada etapa para que disfruten su matrimonio con confianza, estilo y sin preocupaciones.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
160,Eventchic | 10% de descuento en todos los servicios,eventchic,Wedding planners,https://sinenvolturas.com/proveedores/eventchic,"Ciudad de México, México",,,,0.0,,10% de descuento,10% de descuento en todos los servicios de wedding planner.,"Eventchic es un equipo especializado en wedding planning, enfocado en crear bodas memorables con una propuesta que combina organización, diseño y atención personalizada.",1,1,0,wedding,true,false,false,true,true,true,true,false,false,false,false,true,5,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
183,"Florecer | Bonificación $2,000 + invitación digital",florecer,Wedding planners,https://sinenvolturas.com/proveedores/florecer,"Cuernavaca, México",,,,0.0,,$2000 MXN de bonificación,"Bonificación  de $2,000  MXN + la invitación digital","Florecer Wedding Planner es un equipo especializado en la planeación y coordinación de bodas, enfocado en crear experiencias únicas, personalizadas y sin estrés para cada pareja.",1,1,0,wedding,true,false,false,true,true,true,true,false,false,false,false,true,5,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
169,Fónica Weddings | 5% de descuento en cualquier servicio,fonica-weddings,Wedding planners,https://sinenvolturas.com/proveedores/fonica-weddings,"Santiago de Querétaro, México",,,,0.0,https://fonicaweddings.com/?fbclid=PAZXh0bgNhZW0CMTEAAacuQa2dv8QoG3Lr2a144uMWmwitNETrrRG_WsX2Gh8lvdDZIU2vMYnalC_lOg_aem__wG4Haf127sqe_Tq81z4qg,5% de descuento,"5% de descuento en cualquier: servicio, música, foto y video y Audio e iluminación","Fónica Weddings es una agencia especializada en bodas que integra música, fotografía y video para crear experiencias personalizadas alrededor de cada celebración.",1,1,0,wedding,true,false,true,true,true,true,true,false,false,false,false,true,6,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
42,Giuliana de Cárdenas Wedding Planner,giuliana-de-cardenas-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/giuliana-de-cardenas-wedding-planner,Perú,$$$,3000.00,,0.0,https://www.plannergiuliana.com/,Hasta 20% off,"20% de descuento en el servicio Bride Assistant.


15% de descuento en servicio Día B - Full


10% de descuento en servicio All Wedding","Guliana de Cárdenas es una wedding planner especializada en crear matrimonios únicos y bien pensados, cuidando cada detalle para que cada pareja viva su día con tranquilidad, confianza y sin preocupaciones.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
107,K Y K Wedding Planner,k-y-k-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/k-y-k-wedding-planner,"Lima, Perú",$$$,1800.00,,0.0,,Hasta 10% Off,"10% en el servicio de Wedding Day y Wedding Month para novios nuevos.

5% en el servicio Wedding in Process para novios nuevos","Karen y Katia Wedding Planner es un equipo dedicado a crear matrimonios únicos y bien organizados, acompañando a cada pareja en cada detalle para que vivan su gran día con tranquilidad, confianza y sin preocupaciones.",3,1,0,wedding,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
111,Kathy Espath Wedding Planner,kathy-espath-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/kathy-espath-wedding-planner,"Lima, Perú",$$$$,3000.00,,0.0,https://kathyespath.wixsite.com/inicio,15% Off,15% de descuento,"Kathy Espath es una wedding planner especializada en crear matrimonios únicos y bien organizados, acompañando a cada pareja en cada detalle para que vivan su gran día con tranquilidad, confianza y sin preocupaciones.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,true,false,7,missing_event_types | zero_or_missing_rating | generic_service_highlights
37,Knot Planners,knot-planners,Wedding planners,https://sinenvolturas.com/proveedores/knot-planners,"Lima, Perú",$$$,,,0.0,,Hora extra Gratis,"El contrato que firman los novios con Knot Planners es por un servicio de 06 horas, para los novios de Sin Envolturas serán de 07 horas sin costo adicional","Knot Planners es un equipo especializado en la planificación y coordinación de matrimonios y eventos, enfocado en crear experiencias memorables con atención a cada detalle.",3,2,0,wedding,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
5,Lima de papel,lima-de-papel,Wedding planners,https://sinenvolturas.com/proveedores/lima-de-papel,Perú,$$$,,,0.0,http://www.limadepapel.pe/,10% off,10% de descuento en el servicio Wedding planner integral,"Lima de Papel es una empresa de event planning en Lima, especializada en crear celebraciones únicas y memorables, cuidando cada detalle para que cada evento se viva con tranquilidad y confianza.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
20,Mariana Rizo Patrón,mariana-rizo-patron,Wedding planners,https://sinenvolturas.com/proveedores/mariana-rizo-patron,"Lima, Perú",$$$$,40000.00,85000.00,0.0,https://www.marianarizopatron.com/,20% off,20% de descuento en los 3 paquetes de Wedding Planner,"Mariana Rizo Patrón es una wedding planner con presencia en Lima y Barcelona, especializada en crear matrimonios únicos y bien diseñados, acompañando a cada pareja en cada detalle para que vivan su gran día con tranquilidad, confianza y sin preocupaciones.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,true,7,missing_event_types | zero_or_missing_rating | generic_terms_highlights
100,Mariangela Wedding Planner,mariangela-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/mariangela-wedding-planner,"Lima, Perú",$$$,,,0.0,,10% off,10% descuento en el servicio de Asesoría Integral Wedding Planner,"Mariangela de la Barra es una wedding planner dedicada a crear matrimonios únicos y bien pensados, acompañando a cada pareja en cada detalle para que vivan su gran día con tranquilidad, confianza y sin preocupaciones.",3,1,0,wedding,true,true,false,true,true,true,true,false,false,false,true,false,6,missing_event_types | zero_or_missing_rating | generic_service_highlights
113,Marry Me Wedding Planner,marry-me-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/marry-me-wedding-planner,Perú,$$$$,30000.00,,0.0,,Hasta 10% Off,"5% Destination Wedding Planning.

10% Propuesta Wedding Planner general.

5% en Wedding Month","Marry Me es una empresa de wedding planning especializada en crear matrimonios únicos y memorables, acompañando a cada pareja en cada detalle para que disfruten su día de manera tranquila, organizada y sin preocupaciones.",3,1,0,wedding,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
143,Morelia Reyes Wedding Planner,morelia-reyes-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/morelia-reyes-wedding-planner,"Lima, Perú",$$$,3800.00,,0.0,,10% Off + Kit sorpresa,10% de descuento + Kit sorpresa para novios,"Morelia Reyes es una wedding planner especializada en crear matrimonios únicos y memorables, incluyendo bodas destino, acompañando a cada pareja en cada detalle para que vivan su gran día con tranquilidad, confianza y sin preocupaciones.",3,1,0,wedding,true,true,false,true,true,true,true,false,false,false,true,true,6,missing_event_types | zero_or_missing_rating | generic_service_highlights | generic_terms_highlights
134,Paola Puerta Wedding Planner,paola-puerta-wedding-planner,Wedding planners,https://sinenvolturas.com/proveedores/paola-puerta-wedding-planner,"Lima, Perú",$$$$,,,0.0,https://acortar.link/wJ5aTZ,10% Off,Por ser cliente de Sin Envolturas tienes un 10% de dscto en el servicio de wedding planner.,"Paola Puerta Wedding & Event Planner se especializa en la planificación y coordinación de matrimonios y eventos, creando experiencias únicas con atención a cada detalle para que cada celebración sea memorable.",3,2,0,wedding,true,true,true,true,true,true,true,false,false,false,false,true,7,missing_event_types | zero_or_missing_rating | generic_terms_highlights
159,PHARELLI | 15% de descuento en todos los servicios,pharelli,Wedding planners,https://sinenvolturas.com/proveedores/pharelli,"Ciudad de México, México",,,,0.0,,15% de descuento,15% de descuento en todos los servicios,"Pharelli es una agencia de wedding planning y producción de eventos con sede en la Ciudad de México, especializada en bodas y celebraciones sociales.",1,1,0,wedding,true,false,false,true,true,true,true,false,false,false,false,true,5,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
36,Velo Blanco,velo-blanco,Wedding planners,https://sinenvolturas.com/proveedores/velo-blanco,"Provincia de Arequipa, Perú",$$$,,,0.0,https://veloblancoeventplanning.com/,10% off,"Hasta 10% descuento en el paquete full.
 Aplica términos y Condiciones","Velo Blanco es una empresa de event planning en Arequipa especializada en crear celebraciones únicas y memorables, cuidando cada detalle para que cada evento se viva con tranquilidad y confianza.",3,1,0,wedding,true,true,true,true,true,true,true,false,false,false,false,true,7,missing_event_types | zero_or_missing_rating | generic_terms_highlights
